,time,cell_count,egf_count,active_egfr,inactive_egfr,egfr,egf,diss_const,k1,sim
7651,360000,0,58,0,0,6.0,0.1,0.01,1.3,11.0
7652,432000,0,57,0,0,6.0,0.1,0.01,1.3,11.0
7653,504000,0,51,0,0,6.0,0.1,0.01,1.3,11.0
7654,576000,0,41,0,0,6.0,0.1,0.01,1.3,11.0
7655,648000,0,48,0,0,6.0,0.1,0.01,1.3,11.0
7656,720000,0,54,0,0,6.0,0.1,0.01,1.3,11.0
7657,792000,0,55,0,0,6.0,0.1,0.01,1.3,11.0
7658,864000,0,50,0,0,6.0,0.1,0.01,1.3,11.0
7659,936000,0,53,0,0,6.0,0.1,0.01,1.3,11.0
7660,1008000,0,56,0,0,6.0,0.1,0.01,1.3,11.0
7661,1080000,0,59,0,0,6.0,0.1,0.01,1.3,11.0
7662,72000,1,45,1,5,6.0,0.1,0.01,1.3,12.0
7663,144000,0,44,0,0,6.0,0.1,0.01,1.3,12.0
7664,216000,0,41,0,0,6.0,0.1,0.01,1.3,12.0
7665,288000,0,44,0,0,6.0,0.1,0.01,1.3,12.0
7666,360000,0,43,0,0,6.0,0.1,0.01,1.3,12.0
7667,432000,0,44,0,0,6.0,0.1,0.01,1.3,12.0
7668,504000,0,46,0,0,6.0,0.1,0.01,1.3,12.0
7669,576000,0,45,0,0,6.0,0.1,0.01,1.3,12.0
7670,648000,0,41,0,0,6.0,0.1,0.01,1.3,12.0
7671,720000,0,44,0,0,6.0,0.1,0.01,1.3,12.0
7672,792000,0,39,0,0,6.0,0.1,0.01,1.3,12.0
7673,864000,0,50,0,0,6.0,0.1,0.01,1.3,12.0
7674,936000,0,44,0,0,6.0,0.1,0.01,1.3,12.0
7675,1008000,0,56,0,0,6.0,0.1,0.01,1.3,12.0
7676,1080000,0,48,0,0,6.0,0.1,0.01,1.3,12.0
7677,72000,1,51,0,6,6.0,0.1,0.01,1.3,13.0
7678,144000,0,55,0,0,6.0,0.1,0.01,1.3,13.0
7679,216000,0,50,0,0,6.0,0.1,0.01,1.3,13.0
7680,288000,0,48,0,0,6.0,0.1,0.01,1.3,13.0
7681,360000,0,42,0,0,6.0,0.1,0.01,1.3,13.0
7682,432000,0,41,0,0,6.0,0.1,0.01,1.3,13.0
7683,504000,0,44,0,0,6.0,0.1,0.01,1.3,13.0
7684,576000,0,38,0,0,6.0,0.1,0.01,1.3,13.0
7685,648000,0,40,0,0,6.0,0.1,0.01,1.3,13.0
7686,720000,0,45,0,0,6.0,0.1,0.01,1.3,13.0
7687,792000,0,41,0,0,6.0,0.1,0.01,1.3,13.0
7688,864000,0,48,0,0,6.0,0.1,0.01,1.3,13.0
7689,936000,0,35,0,0,6.0,0.1,0.01,1.3,13.0
7690,1008000,0,43,0,0,6.0,0.1,0.01,1.3,13.0
7691,1080000,0,43,0,0,6.0,0.1,0.01,1.3,13.0
7692,72000,1,37,1,5,6.0,0.1,0.01,1.3,14.0
7693,144000,0,49,0,0,6.0,0.1,0.01,1.3,14.0
7694,216000,0,52,0,0,6.0,0.1,0.01,1.3,14.0
7695,288000,0,58,0,0,6.0,0.1,0.01,1.3,14.0
7696,360000,0,54,0,0,6.0,0.1,0.01,1.3,14.0
7697,432000,0,49,0,0,6.0,0.1,0.01,1.3,14.0
7698,504000,0,46,0,0,6.0,0.1,0.01,1.3,14.0
7699,576000,0,51,0,0,6.0,0.1,0.01,1.3,14.0
7700,648000,0,49,0,0,6.0,0.1,0.01,1.3,14.0
7701,720000,0,52,0,0,6.0,0.1,0.01,1.3,14.0
7702,792000,0,40,0,0,6.0,0.1,0.01,1.3,14.0
7703,864000,0,45,0,0,6.0,0.1,0.01,1.3,14.0
7704,936000,0,46,0,0,6.0,0.1,0.01,1.3,14.0
7705,1008000,0,49,0,0,6.0,0.1,0.01,1.3,14.0
7706,1080000,0,56,0,0,6.0,0.1,0.01,1.3,14.0
7707,72000,1,45,0,6,6.0,0.1,0.01,1.3,15.0
7708,144000,0,46,0,0,6.0,0.1,0.01,1.3,15.0
7709,216000,0,50,0,0,6.0,0.1,0.01,1.3,15.0
7710,288000,0,50,0,0,6.0,0.1,0.01,1.3,15.0
7711,360000,0,55,0,0,6.0,0.1,0.01,1.3,15.0
7712,432000,0,51,0,0,6.0,0.1,0.01,1.3,15.0
7713,504000,0,51,0,0,6.0,0.1,0.01,1.3,15.0
7714,576000,0,50,0,0,6.0,0.1,0.01,1.3,15.0
7715,648000,0,42,0,0,6.0,0.1,0.01,1.3,15.0
7716,720000,0,44,0,0,6.0,0.1,0.01,1.3,15.0
7717,792000,0,57,0,0,6.0,0.1,0.01,1.3,15.0
7718,864000,0,50,0,0,6.0,0.1,0.01,1.3,15.0
7719,936000,0,53,0,0,6.0,0.1,0.01,1.3,15.0
7720,1008000,0,45,0,0,6.0,0.1,0.01,1.3,15.0
7721,1080000,0,47,0,0,6.0,0.1,0.01,1.3,15.0
7722,72000,1,40,0,6,6.0,0.1,0.01,1.3,16.0
7723,144000,0,44,0,0,6.0,0.1,0.01,1.3,16.0
7724,216000,0,45,0,0,6.0,0.1,0.01,1.3,16.0
7725,288000,0,51,0,0,6.0,0.1,0.01,1.3,16.0
7726,360000,0,47,0,0,6.0,0.1,0.01,1.3,16.0
7727,432000,0,51,0,0,6.0,0.1,0.01,1.3,16.0
7728,504000,0,52,0,0,6.0,0.1,0.01,1.3,16.0
7729,576000,0,54,0,0,6.0,0.1,0.01,1.3,16.0
7730,648000,0,54,0,0,6.0,0.1,0.01,1.3,16.0
7731,720000,0,44,0,0,6.0,0.1,0.01,1.3,16.0
7732,792000,0,39,0,0,6.0,0.1,0.01,1.3,16.0
7733,864000,0,46,0,0,6.0,0.1,0.01,1.3,16.0
7734,936000,0,49,0,0,6.0,0.1,0.01,1.3,16.0
7735,1008000,0,52,0,0,6.0,0.1,0.01,1.3,16.0
7736,1080000,0,45,0,0,6.0,0.1,0.01,1.3,16.0
7737,72000,1,58,0,6,6.0,0.1,0.01,1.3,17.0
7738,144000,0,47,0,0,6.0,0.1,0.01,1.3,17.0
7739,216000,0,54,0,0,6.0,0.1,0.01,1.3,17.0
7740,288000,0,46,0,0,6.0,0.1,0.01,1.3,17.0
7741,360000,0,46,0,0,6.0,0.1,0.01,1.3,17.0
7742,432000,0,47,0,0,6.0,0.1,0.01,1.3,17.0
7743,504000,0,46,0,0,6.0,0.1,0.01,1.3,17.0
7744,576000,0,45,0,0,6.0,0.1,0.01,1.3,17.0
7745,648000,0,44,0,0,6.0,0.1,0.01,1.3,17.0
7746,720000,0,44,0,0,6.0,0.1,0.01,1.3,17.0
7747,792000,0,47,0,0,6.0,0.1,0.01,1.3,17.0
7748,864000,0,42,0,0,6.0,0.1,0.01,1.3,17.0
7749,936000,0,51,0,0,6.0,0.1,0.01,1.3,17.0
7750,1008000,0,49,0,0,6.0,0.1,0.01,1.3,17.0
7751,1080000,0,48,0,0,6.0,0.1,0.01,1.3,17.0
7752,72000,1,51,0,6,6.0,0.1,0.01,1.3,18.0
7753,144000,0,48,0,0,6.0,0.1,0.01,1.3,18.0
7754,216000,0,47,0,0,6.0,0.1,0.01,1.3,18.0
7755,288000,0,53,0,0,6.0,0.1,0.01,1.3,18.0
7756,360000,0,54,0,0,6.0,0.1,0.01,1.3,18.0
7757,432000,0,48,0,0,6.0,0.1,0.01,1.3,18.0
7758,504000,0,49,0,0,6.0,0.1,0.01,1.3,18.0
7759,576000,0,44,0,0,6.0,0.1,0.01,1.3,18.0
7760,648000,0,42,0,0,6.0,0.1,0.01,1.3,18.0
7761,720000,0,38,0,0,6.0,0.1,0.01,1.3,18.0
7762,792000,0,48,0,0,6.0,0.1,0.01,1.3,18.0
7763,864000,0,47,0,0,6.0,0.1,0.01,1.3,18.0
7764,936000,0,48,0,0,6.0,0.1,0.01,1.3,18.0
7765,1008000,0,45,0,0,6.0,0.1,0.01,1.3,18.0
7766,1080000,0,46,0,0,6.0,0.1,0.01,1.3,18.0
7767,72000,1,44,0,6,6.0,0.1,0.01,1.3,19.0
7768,144000,0,43,0,0,6.0,0.1,0.01,1.3,19.0
7769,216000,0,47,0,0,6.0,0.1,0.01,1.3,19.0
7770,288000,0,53,0,0,6.0,0.1,0.01,1.3,19.0
7771,360000,0,47,0,0,6.0,0.1,0.01,1.3,19.0
7772,432000,0,43,0,0,6.0,0.1,0.01,1.3,19.0
7773,504000,0,45,0,0,6.0,0.1,0.01,1.3,19.0
7774,576000,0,47,0,0,6.0,0.1,0.01,1.3,19.0
7775,648000,0,44,0,0,6.0,0.1,0.01,1.3,19.0
7776,720000,0,46,0,0,6.0,0.1,0.01,1.3,19.0
7777,792000,0,46,0,0,6.0,0.1,0.01,1.3,19.0
7778,864000,0,50,0,0,6.0,0.1,0.01,1.3,19.0
7779,936000,0,54,0,0,6.0,0.1,0.01,1.3,19.0
7780,1008000,0,49,0,0,6.0,0.1,0.01,1.3,19.0
7781,1080000,0,56,0,0,6.0,0.1,0.01,1.3,19.0
7782,72000,1,48,0,6,6.0,0.1,0.01,1.3,20.0
7783,144000,0,56,0,0,6.0,0.1,0.01,1.3,20.0
7784,216000,0,51,0,0,6.0,0.1,0.01,1.3,20.0
7785,288000,0,49,0,0,6.0,0.1,0.01,1.3,20.0
7786,360000,0,50,0,0,6.0,0.1,0.01,1.3,20.0
7787,432000,0,38,0,0,6.0,0.1,0.01,1.3,20.0
7788,504000,0,46,0,0,6.0,0.1,0.01,1.3,20.0
7789,576000,0,49,0,0,6.0,0.1,0.01,1.3,20.0
7790,648000,0,52,0,0,6.0,0.1,0.01,1.3,20.0
7791,720000,0,56,0,0,6.0,0.1,0.01,1.3,20.0
7792,792000,0,50,0,0,6.0,0.1,0.01,1.3,20.0
7793,864000,0,45,0,0,6.0,0.1,0.01,1.3,20.0
7794,936000,0,39,0,0,6.0,0.1,0.01,1.3,20.0
7795,1008000,0,50,0,0,6.0,0.1,0.01,1.3,20.0
7796,1080000,0,49,0,0,6.0,0.1,0.01,1.3,20.0
7797,72000,1,183,0,6,6.0,0.4,0.01,0.8,1.0
7798,144000,0,179,0,0,6.0,0.4,0.01,0.8,1.0
7799,216000,0,190,0,0,6.0,0.4,0.01,0.8,1.0
7800,288000,0,191,0,0,6.0,0.4,0.01,0.8,1.0
7801,360000,0,187,0,0,6.0,0.4,0.01,0.8,1.0
7802,432000,0,199,0,0,6.0,0.4,0.01,0.8,1.0
7803,504000,0,195,0,0,6.0,0.4,0.01,0.8,1.0
7804,576000,0,206,0,0,6.0,0.4,0.01,0.8,1.0
7805,648000,0,202,0,0,6.0,0.4,0.01,0.8,1.0
7806,720000,0,199,0,0,6.0,0.4,0.01,0.8,1.0
7807,792000,0,209,0,0,6.0,0.4,0.01,0.8,1.0
7808,864000,0,223,0,0,6.0,0.4,0.01,0.8,1.0
7809,936000,0,224,0,0,6.0,0.4,0.01,0.8,1.0
7810,1008000,0,225,0,0,6.0,0.4,0.01,0.8,1.0
7811,1080000,0,191,0,0,6.0,0.4,0.01,0.8,1.0
7812,72000,1,196,0,6,6.0,0.4,0.01,0.8,2.0
7813,144000,2,195,1,11,6.0,0.4,0.01,0.8,2.0
7814,216000,0,185,0,0,6.0,0.4,0.01,0.8,2.0
7815,288000,0,203,0,0,6.0,0.4,0.01,0.8,2.0
7816,360000,0,193,0,0,6.0,0.4,0.01,0.8,2.0
7817,432000,0,191,0,0,6.0,0.4,0.01,0.8,2.0
7818,504000,0,208,0,0,6.0,0.4,0.01,0.8,2.0
7819,576000,0,199,0,0,6.0,0.4,0.01,0.8,2.0
7820,648000,0,198,0,0,6.0,0.4,0.01,0.8,2.0
7821,720000,0,189,0,0,6.0,0.4,0.01,0.8,2.0
7822,792000,0,209,0,0,6.0,0.4,0.01,0.8,2.0
7823,864000,0,205,0,0,6.0,0.4,0.01,0.8,2.0
7824,936000,0,207,0,0,6.0,0.4,0.01,0.8,2.0
7825,1008000,0,204,0,0,6.0,0.4,0.01,0.8,2.0
7826,1080000,0,187,0,0,6.0,0.4,0.01,0.8,2.0
7827,72000,1,185,1,5,6.0,0.4,0.01,0.8,3.0
7828,144000,0,196,0,0,6.0,0.4,0.01,0.8,3.0
7829,216000,0,197,0,0,6.0,0.4,0.01,0.8,3.0
7830,288000,0,212,0,0,6.0,0.4,0.01,0.8,3.0
7831,360000,0,209,0,0,6.0,0.4,0.01,0.8,3.0
7832,432000,0,204,0,0,6.0,0.4,0.01,0.8,3.0
7833,504000,0,191,0,0,6.0,0.4,0.01,0.8,3.0
7834,576000,0,186,0,0,6.0,0.4,0.01,0.8,3.0
7835,648000,0,191,0,0,6.0,0.4,0.01,0.8,3.0
7836,720000,0,194,0,0,6.0,0.4,0.01,0.8,3.0
7837,792000,0,208,0,0,6.0,0.4,0.01,0.8,3.0
7838,864000,0,195,0,0,6.0,0.4,0.01,0.8,3.0
7839,936000,0,200,0,0,6.0,0.4,0.01,0.8,3.0
7840,1008000,0,187,0,0,6.0,0.4,0.01,0.8,3.0
7841,1080000,0,181,0,0,6.0,0.4,0.01,0.8,3.0
7842,72000,1,175,1,5,6.0,0.4,0.01,0.8,4.0
7843,144000,0,198,0,0,6.0,0.4,0.01,0.8,4.0
7844,216000,0,183,0,0,6.0,0.4,0.01,0.8,4.0
7845,288000,0,188,0,0,6.0,0.4,0.01,0.8,4.0
7846,360000,0,201,0,0,6.0,0.4,0.01,0.8,4.0
7847,432000,0,195,0,0,6.0,0.4,0.01,0.8,4.0
7848,504000,0,202,0,0,6.0,0.4,0.01,0.8,4.0
7849,576000,0,193,0,0,6.0,0.4,0.01,0.8,4.0
7850,648000,0,214,0,0,6.0,0.4,0.01,0.8,4.0
7851,720000,0,216,0,0,6.0,0.4,0.01,0.8,4.0
7852,792000,0,203,0,0,6.0,0.4,0.01,0.8,4.0
7853,864000,0,197,0,0,6.0,0.4,0.01,0.8,4.0
7854,936000,0,191,0,0,6.0,0.4,0.01,0.8,4.0
7855,1008000,0,205,0,0,6.0,0.4,0.01,0.8,4.0
7856,1080000,0,202,0,0,6.0,0.4,0.01,0.8,4.0
7857,72000,1,201,1,5,6.0,0.4,0.01,0.8,5.0
7858,144000,1,194,0,6,6.0,0.4,0.01,0.8,5.0
7859,216000,0,200,0,0,6.0,0.4,0.01,0.8,5.0
7860,288000,0,208,0,0,6.0,0.4,0.01,0.8,5.0
7861,360000,0,227,0,0,6.0,0.4,0.01,0.8,5.0
7862,432000,0,213,0,0,6.0,0.4,0.01,0.8,5.0
7863,504000,0,200,0,0,6.0,0.4,0.01,0.8,5.0
7864,576000,0,199,0,0,6.0,0.4,0.01,0.8,5.0
7865,648000,0,206,0,0,6.0,0.4,0.01,0.8,5.0
7866,720000,0,204,0,0,6.0,0.4,0.01,0.8,5.0
7867,792000,0,189,0,0,6.0,0.4,0.01,0.8,5.0
7868,864000,0,177,0,0,6.0,0.4,0.01,0.8,5.0
7869,936000,0,185,0,0,6.0,0.4,0.01,0.8,5.0
7870,1008000,0,192,0,0,6.0,0.4,0.01,0.8,5.0
7871,1080000,0,191,0,0,6.0,0.4,0.01,0.8,5.0
7872,72000,1,186,0,6,6.0,0.4,0.01,0.8,6.0
7873,144000,0,195,0,0,6.0,0.4,0.01,0.8,6.0
7874,216000,0,203,0,0,6.0,0.4,0.01,0.8,6.0
7875,288000,0,200,0,0,6.0,0.4,0.01,0.8,6.0
7876,360000,0,199,0,0,6.0,0.4,0.01,0.8,6.0
7877,432000,0,197,0,0,6.0,0.4,0.01,0.8,6.0
7878,504000,0,203,0,0,6.0,0.4,0.01,0.8,6.0
7879,576000,0,202,0,0,6.0,0.4,0.01,0.8,6.0
7880,648000,0,205,0,0,6.0,0.4,0.01,0.8,6.0
7881,720000,0,191,0,0,6.0,0.4,0.01,0.8,6.0
7882,792000,0,175,0,0,6.0,0.4,0.01,0.8,6.0
7883,864000,0,194,0,0,6.0,0.4,0.01,0.8,6.0
7884,936000,0,198,0,0,6.0,0.4,0.01,0.8,6.0
7885,1008000,0,193,0,0,6.0,0.4,0.01,0.8,6.0
7886,1080000,0,203,0,0,6.0,0.4,0.01,0.8,6.0
7887,72000,1,187,0,6,6.0,0.4,0.01,0.8,7.0
7888,144000,0,194,0,0,6.0,0.4,0.01,0.8,7.0
7889,216000,0,191,0,0,6.0,0.4,0.01,0.8,7.0
7890,288000,0,226,0,0,6.0,0.4,0.01,0.8,7.0
7891,360000,0,206,0,0,6.0,0.4,0.01,0.8,7.0
7892,432000,0,204,0,0,6.0,0.4,0.01,0.8,7.0
7893,504000,0,196,0,0,6.0,0.4,0.01,0.8,7.0
7894,576000,0,202,0,0,6.0,0.4,0.01,0.8,7.0
7895,648000,0,197,0,0,6.0,0.4,0.01,0.8,7.0
7896,720000,0,202,0,0,6.0,0.4,0.01,0.8,7.0
7897,792000,0,188,0,0,6.0,0.4,0.01,0.8,7.0
7898,864000,0,190,0,0,6.0,0.4,0.01,0.8,7.0
7899,936000,0,187,0,0,6.0,0.4,0.01,0.8,7.0
7900,1008000,0,204,0,0,6.0,0.4,0.01,0.8,7.0
7901,1080000,0,199,0,0,6.0,0.4,0.01,0.8,7.0
7902,72000,1,197,1,5,6.0,0.4,0.01,0.8,8.0
7903,144000,2,181,1,11,6.0,0.4,0.01,0.8,8.0
7904,216000,2,200,0,12,6.0,0.4,0.01,0.8,8.0
7905,288000,2,200,0,12,6.0,0.4,0.01,0.8,8.0
7906,360000,0,199,0,0,6.0,0.4,0.01,0.8,8.0
7907,432000,0,184,0,0,6.0,0.4,0.01,0.8,8.0
7908,504000,0,199,0,0,6.0,0.4,0.01,0.8,8.0
7909,576000,0,208,0,0,6.0,0.4,0.01,0.8,8.0
7910,648000,0,184,0,0,6.0,0.4,0.01,0.8,8.0
7911,720000,0,196,0,0,6.0,0.4,0.01,0.8,8.0
7912,792000,0,200,0,0,6.0,0.4,0.01,0.8,8.0
7913,864000,0,204,0,0,6.0,0.4,0.01,0.8,8.0
7914,936000,0,194,0,0,6.0,0.4,0.01,0.8,8.0
7915,1008000,0,182,0,0,6.0,0.4,0.01,0.8,8.0
7916,1080000,0,199,0,0,6.0,0.4,0.01,0.8,8.0
7917,72000,1,190,0,6,6.0,0.4,0.01,0.8,9.0
7918,144000,0,198,0,0,6.0,0.4,0.01,0.8,9.0
7919,216000,0,207,0,0,6.0,0.4,0.01,0.8,9.0
7920,288000,0,177,0,0,6.0,0.4,0.01,0.8,9.0
7921,360000,0,188,0,0,6.0,0.4,0.01,0.8,9.0
7922,432000,0,191,0,0,6.0,0.4,0.01,0.8,9.0
7923,504000,0,189,0,0,6.0,0.4,0.01,0.8,9.0
7924,576000,0,196,0,0,6.0,0.4,0.01,0.8,9.0
7925,648000,0,182,0,0,6.0,0.4,0.01,0.8,9.0
7926,720000,0,194,0,0,6.0,0.4,0.01,0.8,9.0
7927,792000,0,187,0,0,6.0,0.4,0.01,0.8,9.0
7928,864000,0,192,0,0,6.0,0.4,0.01,0.8,9.0
7929,936000,0,189,0,0,6.0,0.4,0.01,0.8,9.0
7930,1008000,0,177,0,0,6.0,0.4,0.01,0.8,9.0
7931,1080000,0,193,0,0,6.0,0.4,0.01,0.8,9.0
7932,72000,1,192,1,5,6.0,0.4,0.01,0.8,10.0
7933,144000,0,193,0,0,6.0,0.4,0.01,0.8,10.0
7934,216000,0,189,0,0,6.0,0.4,0.01,0.8,10.0
7935,288000,0,194,0,0,6.0,0.4,0.01,0.8,10.0
7936,360000,0,197,0,0,6.0,0.4,0.01,0.8,10.0
7937,432000,0,202,0,0,6.0,0.4,0.01,0.8,10.0
7938,504000,0,208,0,0,6.0,0.4,0.01,0.8,10.0
7939,576000,0,197,0,0,6.0,0.4,0.01,0.8,10.0
7940,648000,0,189,0,0,6.0,0.4,0.01,0.8,10.0
7941,720000,0,183,0,0,6.0,0.4,0.01,0.8,10.0
7942,792000,0,200,0,0,6.0,0.4,0.01,0.8,10.0
7943,864000,0,184,0,0,6.0,0.4,0.01,0.8,10.0
7944,936000,0,212,0,0,6.0,0.4,0.01,0.8,10.0
7945,1008000,0,211,0,0,6.0,0.4,0.01,0.8,10.0
7946,1080000,0,193,0,0,6.0,0.4,0.01,0.8,10.0
7947,72000,1,175,2,4,6.0,0.4,0.01,0.8,11.0
7948,144000,2,188,0,12,6.0,0.4,0.01,0.8,11.0
7949,216000,0,192,0,0,6.0,0.4,0.01,0.8,11.0
7950,288000,0,187,0,0,6.0,0.4,0.01,0.8,11.0
7951,360000,0,191,0,0,6.0,0.4,0.01,0.8,11.0
7952,432000,0,202,0,0,6.0,0.4,0.01,0.8,11.0
7953,504000,0,211,0,0,6.0,0.4,0.01,0.8,11.0
7954,576000,0,202,0,0,6.0,0.4,0.01,0.8,11.0
7955,648000,0,192,0,0,6.0,0.4,0.01,0.8,11.0
7956,720000,0,186,0,0,6.0,0.4,0.01,0.8,11.0
7957,792000,0,191,0,0,6.0,0.4,0.01,0.8,11.0
7958,864000,0,196,0,0,6.0,0.4,0.01,0.8,11.0
7959,936000,0,198,0,0,6.0,0.4,0.01,0.8,11.0
7960,1008000,0,203,0,0,6.0,0.4,0.01,0.8,11.0
7961,1080000,0,207,0,0,6.0,0.4,0.01,0.8,11.0
7962,72000,1,210,1,5,6.0,0.4,0.01,0.8,12.0
7963,144000,0,191,0,0,6.0,0.4,0.01,0.8,12.0
7964,216000,0,202,0,0,6.0,0.4,0.01,0.8,12.0
7965,288000,0,196,0,0,6.0,0.4,0.01,0.8,12.0
7966,360000,0,193,0,0,6.0,0.4,0.01,0.8,12.0
7967,432000,0,204,0,0,6.0,0.4,0.01,0.8,12.0
7968,504000,0,211,0,0,6.0,0.4,0.01,0.8,12.0
7969,576000,0,198,0,0,6.0,0.4,0.01,0.8,12.0
7970,648000,0,207,0,0,6.0,0.4,0.01,0.8,12.0
7971,720000,0,199,0,0,6.0,0.4,0.01,0.8,12.0
7972,792000,0,197,0,0,6.0,0.4,0.01,0.8,12.0
7973,864000,0,202,0,0,6.0,0.4,0.01,0.8,12.0
7974,936000,0,198,0,0,6.0,0.4,0.01,0.8,12.0
7975,1008000,0,180,0,0,6.0,0.4,0.01,0.8,12.0
7976,1080000,0,192,0,0,6.0,0.4,0.01,0.8,12.0
7977,72000,1,186,0,6,6.0,0.4,0.01,0.8,13.0
7978,144000,2,183,0,12,6.0,0.4,0.01,0.8,13.0
7979,216000,0,198,0,0,6.0,0.4,0.01,0.8,13.0
7980,288000,0,201,0,0,6.0,0.4,0.01,0.8,13.0
7981,360000,0,185,0,0,6.0,0.4,0.01,0.8,13.0
7982,432000,0,186,0,0,6.0,0.4,0.01,0.8,13.0
7983,504000,0,191,0,0,6.0,0.4,0.01,0.8,13.0
7984,576000,0,207,0,0,6.0,0.4,0.01,0.8,13.0
7985,648000,0,213,0,0,6.0,0.4,0.01,0.8,13.0
7986,720000,0,203,0,0,6.0,0.4,0.01,0.8,13.0
7987,792000,0,203,0,0,6.0,0.4,0.01,0.8,13.0
7988,864000,0,181,0,0,6.0,0.4,0.01,0.8,13.0
7989,936000,0,191,0,0,6.0,0.4,0.01,0.8,13.0
7990,1008000,0,188,0,0,6.0,0.4,0.01,0.8,13.0
7991,1080000,0,186,0,0,6.0,0.4,0.01,0.8,13.0
7992,72000,1,198,0,6,6.0,0.4,0.01,0.8,14.0
7993,144000,0,204,0,0,6.0,0.4,0.01,0.8,14.0
7994,216000,0,197,0,0,6.0,0.4,0.01,0.8,14.0
7995,288000,0,212,0,0,6.0,0.4,0.01,0.8,14.0
7996,360000,0,213,0,0,6.0,0.4,0.01,0.8,14.0
7997,432000,0,198,0,0,6.0,0.4,0.01,0.8,14.0
7998,504000,0,196,0,0,6.0,0.4,0.01,0.8,14.0
7999,576000,0,196,0,0,6.0,0.4,0.01,0.8,14.0
8000,648000,0,192,0,0,6.0,0.4,0.01,0.8,14.0
8001,720000,0,202,0,0,6.0,0.4,0.01,0.8,14.0
8002,792000,0,197,0,0,6.0,0.4,0.01,0.8,14.0
8003,864000,0,192,0,0,6.0,0.4,0.01,0.8,14.0
8004,936000,0,212,0,0,6.0,0.4,0.01,0.8,14.0
8005,1008000,0,202,0,0,6.0,0.4,0.01,0.8,14.0
8006,1080000,0,189,0,0,6.0,0.4,0.01,0.8,14.0
8007,72000,1,203,1,5,6.0,0.4,0.01,0.8,15.0
8008,144000,3,201,0,18,6.0,0.4,0.01,0.8,15.0
8009,216000,1,177,0,6,6.0,0.4,0.01,0.8,15.0
8010,288000,0,182,0,0,6.0,0.4,0.01,0.8,15.0
8011,360000,0,197,0,0,6.0,0.4,0.01,0.8,15.0
8012,432000,0,198,0,0,6.0,0.4,0.01,0.8,15.0
8013,504000,0,178,0,0,6.0,0.4,0.01,0.8,15.0
8014,576000,0,186,0,0,6.0,0.4,0.01,0.8,15.0
8015,648000,0,186,0,0,6.0,0.4,0.01,0.8,15.0
8016,720000,0,209,0,0,6.0,0.4,0.01,0.8,15.0
8017,792000,0,204,0,0,6.0,0.4,0.01,0.8,15.0
8018,864000,0,201,0,0,6.0,0.4,0.01,0.8,15.0
8019,936000,0,212,0,0,6.0,0.4,0.01,0.8,15.0
8020,1008000,0,198,0,0,6.0,0.4,0.01,0.8,15.0
8021,1080000,0,193,0,0,6.0,0.4,0.01,0.8,15.0
8022,72000,1,186,1,5,6.0,0.4,0.01,0.8,16.0
8023,144000,0,194,0,0,6.0,0.4,0.01,0.8,16.0
8024,216000,0,189,0,0,6.0,0.4,0.01,0.8,16.0
8025,288000,0,174,0,0,6.0,0.4,0.01,0.8,16.0
8026,360000,0,176,0,0,6.0,0.4,0.01,0.8,16.0
8027,432000,0,182,0,0,6.0,0.4,0.01,0.8,16.0
8028,504000,0,184,0,0,6.0,0.4,0.01,0.8,16.0
8029,576000,0,185,0,0,6.0,0.4,0.01,0.8,16.0
8030,648000,0,200,0,0,6.0,0.4,0.01,0.8,16.0
8031,720000,0,202,0,0,6.0,0.4,0.01,0.8,16.0
8032,792000,0,198,0,0,6.0,0.4,0.01,0.8,16.0
8033,864000,0,213,0,0,6.0,0.4,0.01,0.8,16.0
8034,936000,0,205,0,0,6.0,0.4,0.01,0.8,16.0
8035,1008000,0,188,0,0,6.0,0.4,0.01,0.8,16.0
8036,1080000,0,191,0,0,6.0,0.4,0.01,0.8,16.0
8037,72000,1,197,0,6,6.0,0.4,0.01,0.8,17.0
8038,144000,0,196,0,0,6.0,0.4,0.01,0.8,17.0
8039,216000,0,196,0,0,6.0,0.4,0.01,0.8,17.0
8040,288000,0,202,0,0,6.0,0.4,0.01,0.8,17.0
8041,360000,0,210,0,0,6.0,0.4,0.01,0.8,17.0
8042,432000,0,197,0,0,6.0,0.4,0.01,0.8,17.0
8043,504000,0,207,0,0,6.0,0.4,0.01,0.8,17.0
8044,576000,0,217,0,0,6.0,0.4,0.01,0.8,17.0
8045,648000,0,226,0,0,6.0,0.4,0.01,0.8,17.0
8046,720000,0,195,0,0,6.0,0.4,0.01,0.8,17.0
8047,792000,0,199,0,0,6.0,0.4,0.01,0.8,17.0
8048,864000,0,196,0,0,6.0,0.4,0.01,0.8,17.0
8049,936000,0,207,0,0,6.0,0.4,0.01,0.8,17.0
8050,1008000,0,206,0,0,6.0,0.4,0.01,0.8,17.0
8051,1080000,0,197,0,0,6.0,0.4,0.01,0.8,17.0
8052,72000,1,179,0,6,6.0,0.4,0.01,0.8,18.0
8053,144000,2,198,1,11,6.0,0.4,0.01,0.8,18.0
8054,216000,0,189,0,0,6.0,0.4,0.01,0.8,18.0
8055,288000,0,191,0,0,6.0,0.4,0.01,0.8,18.0
8056,360000,0,192,0,0,6.0,0.4,0.01,0.8,18.0
8057,432000,0,198,0,0,6.0,0.4,0.01,0.8,18.0
8058,504000,0,211,0,0,6.0,0.4,0.01,0.8,18.0
